#id,x,y,z,u,v,z
2469,9.00,-9.50,0.00,0.000,-0.392,0.00
2470,9.00,-8.50,0.00,0.000,-0.353,0.00
2471,9.00,-7.50,0.00,0.000,-0.313,0.00
2472,9.00,-6.50,0.00,0.000,-0.272,0.00
2473,9.00,-5.50,0.00,0.000,-0.231,0.00
2474,9.00,-4.50,0.00,0.000,-0.190,0.00
2475,9.00,-3.50,0.00,0.000,-0.148,0.00
2476,9.00,-2.50,0.00,0.000,-0.106,0.00
2477,9.00,-1.50,0.00,0.000,-0.064,0.00
2478,9.00,-0.50,0.00,0.000,-0.021,0.00
2479,9.00,0.50,0.00,0.000,0.021,0.00
2480,9.00,1.50,0.00,0.000,0.064,0.00
2481,9.00,2.50,0.00,0.000,0.106,0.00
2482,9.00,3.50,0.00,0.000,0.148,0.00
2483,9.00,4.50,0.00,0.000,0.190,0.00
2484,9.00,5.50,0.00,0.000,0.231,0.00
2485,9.00,6.50,0.00,0.000,0.272,0.00
2486,9.00,7.50,0.00,0.000,0.313,0.00
2487,9.00,8.50,0.00,0.000,0.353,0.00
2488,9.00,9.50,0.00,0.000,0.392,0.00
2489,9.00,10.50,0.00,0.000,0.431,0.00
2490,9.00,11.50,0.00,0.000,0.469,0.00
2491,9.00,12.50,0.00,0.000,0.506,0.00
2492,9.00,13.50,0.00,0.000,0.542,0.00
2493,9.00,14.50,0.00,0.000,0.577,0.00
2494,9.00,15.50,0.00,0.000,0.612,0.00
2495,9.00,16.50,0.00,0.000,0.645,0.00
2496,9.00,17.50,0.00,0.000,0.676,0.00
2497,9.00,18.50,0.00,0.000,0.707,0.00
2498,9.00,19.50,0.00,0.000,0.736,0.00
2499,9.00,20.50,0.00,0.000,0.765,0.00
2500,9.00,21.50,0.00,0.000,0.791,0.00
2501,9.00,22.50,0.00,0.000,0.816,0.00
2502,9.00,23.50,0.00,0.000,0.840,0.00
2503,9.00,24.50,0.00,0.000,0.862,0.00
2504,9.00,25.50,0.00,0.000,0.883,0.00
2505,9.00,26.50,0.00,0.000,0.902,0.00
2506,9.00,27.50,0.00,0.000,0.920,0.00
2507,9.00,28.50,0.00,0.000,0.936,0.00
2508,9.00,29.50,0.00,0.000,0.950,0.00
2509,9.00,30.50,0.00,0.000,0.962,0.00
2510,9.00,31.50,0.00,0.000,0.973,0.00
2511,9.00,32.50,0.00,0.000,0.982,0.00
2512,9.00,33.50,0.00,0.000,0.989,0.00
2513,9.00,34.50,0.00,0.000,0.994,0.00
2514,9.00,35.50,0.00,0.000,0.998,0.00
2515,9.00,36.50,0.00,0.000,1.000,0.00
2516,10.00,-36.50,0.00,0.000,-1.000,0.00
2517,10.00,-35.50,0.00,0.000,-0.998,0.00
2518,10.00,-34.50,0.00,0.000,-0.994,0.00
2519,10.00,-33.50,0.00,0.000,-0.989,0.00
2520,10.00,-32.50,0.00,0.000,-0.982,0.00
2521,10.00,-31.50,0.00,0.000,-0.973,0.00
2522,10.00,-30.50,0.00,0.000,-0.962,0.00
2523,10.00,-29.50,0.00,0.000,-0.950,0.00
2524,10.00,-28.50,0.00,0.000,-0.936,0.00
2525,10.00,-27.50,0.00,0.000,-0.920,0.00
2526,10.00,-26.50,0.00,0.000,-0.902,0.00
2527,10.00,-25.50,0.00,0.000,-0.883,0.00
2528,10.00,-24.50,0.00,0.000,-0.862,0.00
2529,10.00,-23.50,0.00,0.000,-0.840,0.00
2530,10.00,-22.50,0.00,0.000,-0.816,0.00
2531,10.00,-21.50,0.00,0.000,-0.791,0.00
2532,10.00,-20.50,0.00,0.000,-0.765,0.00
2533,10.00,-19.50,0.00,0.000,-0.736,0.00
2534,10.00,-18.50,0.00,0.000,-0.707,0.00
2535,10.00,-17.50,0.00,0.000,-0.676,0.00
2536,10.00,-16.50,0.00,0.000,-0.645,0.00
2537,10.00,-15.50,0.00,0.000,-0.612,0.00
2538,10.00,-14.50,0.00,0.000,-0.577,0.00
2539,10.00,-13.50,0.00,0.000,-0.542,0.00
2540,10.00,-12.50,0.00,0.000,-0.506,0.00
2541,10.00,-11.50,0.00,0.000,-0.469,0.00
2542,10.00,-10.50,0.00,0.000,-0.431,0.00
2543,10.00,-9.50,0.00,0.000,-0.392,0.00
2544,10.00,-8.50,0.00,0.000,-0.353,0.00
2545,10.00,-7.50,0.00,0.000,-0.313,0.00
2546,10.00,-6.50,0.00,0.000,-0.272,0.00
2547,10.00,-5.50,0.00,0.000,-0.231,0.00
2548,10.00,-4.50,0.00,0.000,-0.190,0.00
2549,10.00,-3.50,0.00,0.000,-0.148,0.00
2550,10.00,-2.50,0.00,0.000,-0.106,0.00
2551,10.00,-1.50,0.00,0.000,-0.064,0.00
2552,10.00,-0.50,0.00,0.000,-0.021,0.00
2553,10.00,0.50,0.00,0.000,0.021,0.00
2554,10.00,1.50,0.00,0.000,0.064,0.00
2555,10.00,2.50,0.00,0.000,0.106,0.00
2556,10.00,3.50,0.00,0.000,0.148,0.00
2557,10.00,4.50,0.00,0.000,0.190,0.00
2558,10.00,5.50,0.00,0.000,0.231,0.00
2559,10.00,6.50,0.00,0.000,0.272,0.00
2560,10.00,7.50,0.00,0.000,0.313,0.00
2561,10.00,8.50,0.00,0.000,0.353,0.00
2562,10.00,9.50,0.00,0.000,0.392,0.00
2563,10.00,10.50,0.00,0.000,0.431,0.00
2564,10.00,11.50,0.00,0.000,0.469,0.00
2565,10.00,12.50,0.00,0.000,0.506,0.00
2566,10.00,13.50,0.00,0.000,0.542,0.00
2567,10.00,14.50,0.00,0.000,0.577,0.00
2568,10.00,15.50,0.00,0.000,0.612,0.00
2569,10.00,16.50,0.00,0.000,0.645,0.00
2570,10.00,17.50,0.00,0.000,0.676,0.00
2571,10.00,18.50,0.00,0.000,0.707,0.00
2572,10.00,19.50,0.00,0.000,0.736,0.00
2573,10.00,20.50,0.00,0.000,0.765,0.00
2574,10.00,21.50,0.00,0.000,0.791,0.00
2575,10.00,22.50,0.00,0.000,0.816,0.00
2576,10.00,23.50,0.00,0.000,0.840,0.00
2577,10.00,24.50,0.00,0.000,0.862,0.00
2578,10.00,25.50,0.00,0.000,0.883,0.00
2579,10.00,26.50,0.00,0.000,0.902,0.00
2580,10.00,27.50,0.00,0.000,0.920,0.00
2581,10.00,28.50,0.00,0.000,0.936,0.00
2582,10.00,29.50,0.00,0.000,0.950,0.00
2583,10.00,30.50,0.00,0.000,0.962,0.00
2584,10.00,31.50,0.00,0.000,0.973,0.00
2585,10.00,32.50,0.00,0.000,0.982,0.00
2586,10.00,33.50,0.00,0.000,0.989,0.00
2587,10.00,34.50,0.00,0.000,0.994,0.00
2588,10.00,35.50,0.00,0.000,0.998,0.00
2589,10.00,36.50,0.00,0.000,1.000,0.00
2590,11.00,-36.50,0.00,0.000,-1.000,0.00
2591,11.00,-35.50,0.00,0.000,-0.998,0.00
2592,11.00,-34.50,0.00,0.000,-0.994,0.00
2593,11.00,-33.50,0.00,0.000,-0.989,0.00
2594,11.00,-32.50,0.00,0.000,-0.982,0.00
2595,11.00,-31.50,0.00,0.000,-0.973,0.00
2596,11.00,-30.50,0.00,0.000,-0.962,0.00
2597,11.00,-29.50,0.00,0.000,-0.950,0.00
2598,11.00,-28.50,0.00,0.000,-0.936,0.00
2599,11.00,-27.50,0.00,0.000,-0.920,0.00
2600,11.00,-26.50,0.00,0.000,-0.902,0.00
2601,11.00,-25.50,0.00,0.000,-0.883,0.00
2602,11.00,-24.50,0.00,0.000,-0.862,0.00
2603,11.00,-23.50,0.00,0.000,-0.840,0.00
2604,11.00,-22.50,0.00,0.000,-0.816,0.00
2605,11.00,-21.50,0.00,0.000,-0.791,0.00
2606,11.00,-20.50,0.00,0.000,-0.765,0.00
2607,11.00,-19.50,0.00,0.000,-0.736,0.00
2608,11.00,-18.50,0.00,0.000,-0.707,0.00
2609,11.00,-17.50,0.00,0.000,-0.676,0.00
2610,11.00,-16.50,0.00,0.000,-0.645,0.00
2611,11.00,-15.50,0.00,0.000,-0.612,0.00
2612,11.00,-14.50,0.00,0.000,-0.577,0.00
2613,11.00,-13.50,0.00,0.000,-0.542,0.00
2614,11.00,-12.50,0.00,0.000,-0.506,0.00
2615,11.00,-11.50,0.00,0.000,-0.469,0.00
2616,11.00,-10.50,0.00,0.000,-0.431,0.00
2617,11.00,-9.50,0.00,0.000,-0.392,0.00
2618,11.00,-8.50,0.00,0.000,-0.353,0.00
2619,11.00,-7.50,0.00,0.000,-0.313,0.00
2620,11.00,-6.50,0.00,0.000,-0.272,0.00
2621,11.00,-5.50,0.00,0.000,-0.231,0.00
2622,11.00,-4.50,0.00,0.000,-0.190,0.00
2623,11.00,-3.50,0.00,0.000,-0.148,0.00
2624,11.00,-2.50,0.00,0.000,-0.106,0.00
2625,11.00,-1.50,0.00,0.000,-0.064,0.00
2626,11.00,-0.50,0.00,0.000,-0.021,0.00
2627,11.00,0.50,0.00,0.000,0.021,0.00
2628,11.00,1.50,0.00,0.000,0.064,0.00
2629,11.00,2.50,0.00,0.000,0.106,0.00
2630,11.00,3.50,0.00,0.000,0.148,0.00
2631,11.00,4.50,0.00,0.000,0.190,0.00
2632,11.00,5.50,0.00,0.000,0.231,0.00
2633,11.00,6.50,0.00,0.000,0.272,0.00
2634,11.00,7.50,0.00,0.000,0.313,0.00
2635,11.00,8.50,0.00,0.000,0.353,0.00
2636,11.00,9.50,0.00,0.000,0.392,0.00
2637,11.00,10.50,0.00,0.000,0.431,0.00
2638,11.00,11.50,0.00,0.000,0.469,0.00
2639,11.00,12.50,0.00,0.000,0.506,0.00
2640,11.00,13.50,0.00,0.000,0.542,0.00
2641,11.00,14.50,0.00,0.000,0.577,0.00
2642,11.00,15.50,0.00,0.000,0.612,0.00
2643,11.00,16.50,0.00,0.000,0.645,0.00
2644,11.00,17.50,0.00,0.000,0.676,0.00
2645,11.00,18.50,0.00,0.000,0.707,0.00
2646,11.00,19.50,0.00,0.000,0.736,0.00
2647,11.00,20.50,0.00,0.000,0.765,0.00
2648,11.00,21.50,0.00,0.000,0.791,0.00
2649,11.00,22.50,0.00,0.000,0.816,0.00
2650,11.00,23.50,0.00,0.000,0.840,0.00
2651,11.00,24.50,0.00,0.000,0.862,0.00
2652,11.00,25.50,0.00,0.000,0.883,0.00
2653,11.00,26.50,0.00,0.000,0.902,0.00
2654,11.00,27.50,0.00,0.000,0.920,0.00
2655,11.00,28.50,0.00,0.000,0.936,0.00
2656,11.00,29.50,0.00,0.000,0.950,0.00
2657,11.00,30.50,0.00,0.000,0.962,0.00
2658,11.00,31.50,0.00,0.000,0.973,0.00
2659,11.00,32.50,0.00,0.000,0.982,0.00
2660,11.00,33.50,0.00,0.000,0.989,0.00
2661,11.00,34.50,0.00,0.000,0.994,0.00
2662,11.00,35.50,0.00,0.000,0.998,0.00
2663,11.00,36.50,0.00,0.000,1.000,0.00
2664,12.00,-36.50,0.00,0.000,-1.000,0.00
2665,12.00,-35.50,0.00,0.000,-0.998,0.00
2666,12.00,-34.50,0.00,0.000,-0.994,0.00
2667,12.00,-33.50,0.00,0.000,-0.989,0.00
2668,12.00,-32.50,0.00,0.000,-0.982,0.00
2669,12.00,-31.50,0.00,0.000,-0.973,0.00
2670,12.00,-30.50,0.00,0.000,-0.962,0.00
2671,12.00,-29.50,0.00,0.000,-0.950,0.00
2672,12.00,-28.50,0.00,0.000,-0.936,0.00
2673,12.00,-27.50,0.00,0.000,-0.920,0.00
2674,12.00,-26.50,0.00,0.000,-0.902,0.00
2675,12.00,-25.50,0.00,0.000,-0.883,0.00
2676,12.00,-24.50,0.00,0.000,-0.862,0.00
2677,12.00,-23.50,0.00,0.000,-0.840,0.00
2678,12.00,-22.50,0.00,0.000,-0.816,0.00
2679,12.00,-21.50,0.00,0.000,-0.791,0.00
2680,12.00,-20.50,0.00,0.000,-0.765,0.00
2681,12.00,-19.50,0.00,0.000,-0.736,0.00
2682,12.00,-18.50,0.00,0.000,-0.707,0.00
2683,12.00,-17.50,0.00,0.000,-0.676,0.00
2684,12.00,-16.50,0.00,0.000,-0.645,0.00
2685,12.00,-15.50,0.00,0.000,-0.612,0.00
2686,12.00,-14.50,0.00,0.000,-0.577,0.00
2687,12.00,-13.50,0.00,0.000,-0.542,0.00
2688,12.00,-12.50,0.00,0.000,-0.506,0.00
2689,12.00,-11.50,0.00,0.000,-0.469,0.00
2690,12.00,-10.50,0.00,0.000,-0.431,0.00
2691,12.00,-9.50,0.00,0.000,-0.392,0.00
2692,12.00,-8.50,0.00,0.000,-0.353,0.00
2693,12.00,-7.50,0.00,0.000,-0.313,0.00
2694,12.00,-6.50,0.00,0.000,-0.272,0.00
2695,12.00,-5.50,0.00,0.000,-0.231,0.00
2696,12.00,-4.50,0.00,0.000,-0.190,0.00
2697,12.00,-3.50,0.00,0.000,-0.148,0.00
2698,12.00,-2.50,0.00,0.000,-0.106,0.00
2699,12.00,-1.50,0.00,0.000,-0.064,0.00
2700,12.00,-0.50,0.00,0.000,-0.021,0.00
2701,12.00,0.50,0.00,0.000,0.021,0.00
2702,12.00,1.50,0.00,0.000,0.064,0.00
2703,12.00,2.50,0.00,0.000,0.106,0.00
2704,12.00,3.50,0.00,0.000,0.148,0.00
2705,12.00,4.50,0.00,0.000,0.190,0.00
2706,12.00,5.50,0.00,0.000,0.231,0.00
2707,12.00,6.50,0.00,0.000,0.272,0.00
2708,12.00,7.50,0.00,0.000,0.313,0.00
2709,12.00,8.50,0.00,0.000,0.353,0.00
2710,12.00,9.50,0.00,0.000,0.392,0.00
2711,12.00,10.50,0.00,0.000,0.431,0.00
2712,12.00,11.50,0.00,0.000,0.469,0.00
2713,12.00,12.50,0.00,0.000,0.506,0.00
2714,12.00,13.50,0.00,0.000,0.542,0.00
2715,12.00,14.50,0.00,0.000,0.577,0.00
2716,12.00,15.50,0.00,0.000,0.612,0.00
2717,12.00,16.50,0.00,0.000,0.645,0.00
2718,12.00,17.50,0.00,0.000,0.676,0.00
2719,12.00,18.50,0.00,0.000,0.707,0.00
2720,12.00,19.50,0.00,0.000,0.736,0.00
2721,12.00,20.50,0.00,0.000,0.765,0.00
2722,12.00,21.50,0.00,0.000,0.791,0.00
2723,12.00,22.50,0.00,0.000,0.816,0.00
2724,12.00,23.50,0.00,0.000,0.840,0.00
2725,12.00,24.50,0.00,0.000,0.862,0.00
2726,12.00,25.50,0.00,0.000,0.883,0.00
2727,12.00,26.50,0.00,0.000,0.902,0.00
2728,12.00,27.50,0.00,0.000,0.920,0.00
2729,12.00,28.50,0.00,0.000,0.936,0.00
2730,12.00,29.50,0.00,0.000,0.950,0.00
2731,12.00,30.50,0.00,0.000,0.962,0.00
2732,12.00,31.50,0.00,0.000,0.973,0.00
2733,12.00,32.50,0.00,0.000,0.982,0.00
2734,12.00,33.50,0.00,0.000,0.989,0.00
2735,12.00,34.50,0.00,0.000,0.994,0.00
2736,12.00,35.50,0.00,0.000,0.998,0.00
2737,12.00,36.50,0.00,0.000,1.000,0.00
2738,13.00,-36.50,0.00,0.000,0.000,0.00
2739,13.00,-35.50,0.00,0.000,0.000,0.00
2740,13.00,-34.50,0.00,0.000,0.000,0.00
2741,13.00,-33.50,0.00,0.000,0.000,0.00
2742,13.00,-32.50,0.00,0.000,0.000,0.00
2743,13.00,-31.50,0.00,0.000,0.000,0.00
2744,13.00,-30.50,0.00,0.000,0.000,0.00
2745,13.00,-29.50,0.00,0.000,0.000,0.00
2746,13.00,-28.50,0.00,0.000,0.000,0.00
2747,13.00,-27.50,0.00,0.000,0.000,0.00
2748,13.00,-26.50,0.00,0.000,0.000,0.00
2749,13.00,-25.50,0.00,0.000,0.000,0.00
2750,13.00,-24.50,0.00,0.000,0.000,0.00
2751,13.00,-23.50,0.00,0.000,0.000,0.00
2752,13.00,-22.50,0.00,0.000,0.000,0.00
2753,13.00,-21.50,0.00,0.000,0.000,0.00
2754,13.00,-20.50,0.00,0.000,0.000,0.00
2755,13.00,-19.50,0.00,0.000,0.000,0.00
2756,13.00,-18.50,0.00,0.000,0.000,0.00
2757,13.00,-17.50,0.00,0.000,0.000,0.00
2758,13.00,-16.50,0.00,0.000,0.000,0.00
2759,13.00,-15.50,0.00,0.000,0.000,0.00
2760,13.00,-14.50,0.00,0.000,0.000,0.00
2761,13.00,-13.50,0.00,0.000,0.000,0.00
2762,13.00,-12.50,0.00,0.000,0.000,0.00
2763,13.00,-11.50,0.00,0.000,0.000,0.00
2764,13.00,-10.50,0.00,0.000,0.000,0.00
2765,13.00,-9.50,0.00,0.000,0.000,0.00
2766,13.00,-8.50,0.00,0.000,0.000,0.00
2767,13.00,-7.50,0.00,0.000,0.000,0.00
2768,13.00,-6.50,0.00,0.000,0.000,0.00
2769,13.00,-5.50,0.00,0.000,0.000,0.00
2770,13.00,-4.50,0.00,0.000,0.000,0.00
2771,13.00,-3.50,0.00,0.000,0.000,0.00
2772,13.00,-2.50,0.00,0.000,0.000,0.00
2773,13.00,-1.50,0.00,0.000,0.000,0.00
2774,13.00,-0.50,0.00,0.000,0.000,0.00
2775,13.00,0.50,0.00,0.000,0.000,0.00
2776,13.00,1.50,0.00,0.000,0.000,0.00
2777,13.00,2.50,0.00,0.000,0.000,0.00
2778,13.00,3.50,0.00,0.000,0.000,0.00
2779,13.00,4.50,0.00,0.000,0.000,0.00
2780,13.00,5.50,0.00,0.000,0.000,0.00
2781,13.00,6.50,0.00,0.000,0.000,0.00
2782,13.00,7.50,0.00,0.000,0.000,0.00
2783,13.00,8.50,0.00,0.000,0.000,0.00
2784,13.00,9.50,0.00,0.000,0.000,0.00
2785,13.00,10.50,0.00,0.000,0.000,0.00
2786,13.00,11.50,0.00,0.000,0.000,0.00
2787,13.00,12.50,0.00,0.000,0.000,0.00
2788,13.00,13.50,0.00,0.000,0.000,0.00
2789,13.00,14.50,0.00,0.000,0.000,0.00
2790,13.00,15.50,0.00,0.000,0.000,0.00
2791,13.00,16.50,0.00,0.000,0.000,0.00
2792,13.00,17.50,0.00,0.000,0.000,0.00
2793,13.00,18.50,0.00,0.000,0.000,0.00
2794,13.00,19.50,0.00,0.000,0.000,0.00
2795,13.00,20.50,0.00,0.000,0.000,0.00
2796,13.00,21.50,0.00,0.000,0.000,0.00
2797,13.00,22.50,0.00,0.000,0.000,0.00
2798,13.00,23.50,0.00,0.000,0.000,0.00
2799,13.00,24.50,0.00,0.000,0.000,0.00
2800,13.00,25.50,0.00,0.000,0.000,0.00
2801,13.00,26.50,0.00,0.000,0.000,0.00
2802,13.00,27.50,0.00,0.000,0.000,0.00
2803,13.00,28.50,0.00,0.000,0.000,0.00
2804,13.00,29.50,0.00,0.000,0.000,0.00
2805,13.00,30.50,0.00,0.000,0.000,0.00
2806,13.00,31.50,0.00,0.000,0.000,0.00
2807,13.00,32.50,0.00,0.000,0.000,0.00
2808,13.00,33.50,0.00,0.000,0.000,0.00
2809,13.00,34.50,0.00,0.000,0.000,0.00
2810,13.00,35.50,0.00,0.000,0.000,0.00
2811,13.00,36.50,0.00,0.000,0.000,0.00
2812,14.00,-36.50,0.00,0.000,0.000,0.00
2813,14.00,-35.50,0.00,0.000,0.000,0.00
2814,14.00,-34.50,0.00,0.000,0.000,0.00
2815,14.00,-33.50,0.00,0.000,0.000,0.00
2816,14.00,-32.50,0.00,0.000,0.000,0.00
2817,14.00,-31.50,0.00,0.000,0.000,0.00
2818,14.00,-30.50,0.00,0.000,0.000,0.00
2819,14.00,-29.50,0.00,0.000,0.000,0.00
2820,14.00,-28.50,0.00,0.000,0.000,0.00
2821,14.00,-27.50,0.00,0.000,0.000,0.00
2822,14.00,-26.50,0.00,0.000,0.000,0.00
2823,14.00,-25.50,0.00,0.000,0.000,0.00
2824,14.00,-24.50,0.00,0.000,0.000,0.00
2825,14.00,-23.50,0.00,0.000,0.000,0.00
2826,14.00,-22.50,0.00,0.000,0.000,0.00
2827,14.00,-21.50,0.00,0.000,0.000,0.00
2828,14.00,-20.50,0.00,0.000,0.000,0.00
2829,14.00,-19.50,0.00,0.000,0.000,0.00
2830,14.00,-18.50,0.00,0.000,0.000,0.00
2831,14.00,-17.50,0.00,0.000,0.000,0.00
2832,14.00,-16.50,0.00,0.000,0.000,0.00
2833,14.00,-15.50,0.00,0.000,0.000,0.00
2834,14.00,-14.50,0.00,0.000,0.000,0.00
2835,14.00,-13.50,0.00,0.000,0.000,0.00
2836,14.00,-12.50,0.00,0.000,0.000,0.00
2837,14.00,-11.50,0.00,0.000,0.000,0.00
2838,14.00,-10.50,0.00,0.000,0.000,0.00
2839,14.00,-9.50,0.00,0.000,0.000,0.00
2840,14.00,-8.50,0.00,0.000,0.000,0.00
2841,14.00,-7.50,0.00,0.000,0.000,0.00
2842,14.00,-6.50,0.00,0.000,0.000,0.00
2843,14.00,-5.50,0.00,0.000,0.000,0.00
2844,14.00,-4.50,0.00,0.000,0.000,0.00
2845,14.00,-3.50,0.00,0.000,0.000,0.00
2846,14.00,-2.50,0.00,0.000,0.000,0.00
2847,14.00,-1.50,0.00,0.000,0.000,0.00
2848,14.00,-0.50,0.00,0.000,0.000,0.00
2849,14.00,0.50,0.00,0.000,0.000,0.00
2850,14.00,1.50,0.00,0.000,0.000,0.00
2851,14.00,2.50,0.00,0.000,0.000,0.00
2852,14.00,3.50,0.00,0.000,0.000,0.00
2853,14.00,4.50,0.00,0.000,0.000,0.00
2854,14.00,5.50,0.00,0.000,0.000,0.00
2855,14.00,6.50,0.00,0.000,0.000,0.00
2856,14.00,7.50,0.00,0.000,0.000,0.00
2857,14.00,8.50,0.00,0.000,0.000,0.00
2858,14.00,9.50,0.00,0.000,0.000,0.00
2859,14.00,10.50,0.00,0.000,0.000,0.00
2860,14.00,11.50,0.00,0.000,0.000,0.00
2861,14.00,12.50,0.00,0.000,0.000,0.00
2862,14.00,13.50,0.00,0.000,0.000,0.00
2863,14.00,14.50,0.00,0.000,0.000,0.00
2864,14.00,15.50,0.00,0.000,0.000,0.00
2865,14.00,16.50,0.00,0.000,0.000,0.00
2866,14.00,17.50,0.00,0.000,0.000,0.00
2867,14.00,18.50,0.00,0.000,0.000,0.00
2868,14.00,19.50,0.00,0.000,0.000,0.00
2869,14.00,20.50,0.00,0.000,0.000,0.00
2870,14.00,21.50,0.00,0.000,0.000,0.00
2871,14.00,22.50,0.00,0.000,0.000,0.00
2872,14.00,23.50,0.00,0.000,0.000,0.00
2873,14.00,24.50,0.00,0.000,0.000,0.00
2874,14.00,25.50,0.00,0.000,0.000,0.00
2875,14.00,26.50,0.00,0.000,0.000,0.00
2876,14.00,27.50,0.00,0.000,0.000,0.00
2877,14.00,28.50,0.00,0.000,0.000,0.00
2878,14.00,29.50,0.00,0.000,0.000,0.00
2879,14.00,30.50,0.00,0.000,0.000,0.00
2880,14.00,31.50,0.00,0.000,0.000,0.00
2881,14.00,32.50,0.00,0.000,0.000,0.00
2882,14.00,33.50,0.00,0.000,0.000,0.00
2883,14.00,34.50,0.00,0.000,0.000,0.00
2884,14.00,35.50,0.00,0.000,0.000,0.00
2885,14.00,36.50,0.00,0.000,0.000,0.00
2886,15.00,-36.50,0.00,0.000,0.000,0.00
2887,15.00,-35.50,0.00,0.000,0.000,0.00
2888,15.00,-34.50,0.00,0.000,0.000,0.00
2889,15.00,-33.50,0.00,0.000,0.000,0.00
2890,15.00,-32.50,0.00,0.000,0.000,0.00
2891,15.00,-31.50,0.00,0.000,0.000,0.00
2892,15.00,-30.50,0.00,0.000,0.000,0.00
2893,15.00,-29.50,0.00,0.000,0.000,0.00
2894,15.00,-28.50,0.00,0.000,0.000,0.00
2895,15.00,-27.50,0.00,0.000,0.000,0.00
2896,15.00,-26.50,0.00,0.000,0.000,0.00
2897,15.00,-25.50,0.00,0.000,0.000,0.00
2898,15.00,-24.50,0.00,0.000,0.000,0.00
2899,15.00,-23.50,0.00,0.000,0.000,0.00
2900,15.00,-22.50,0.00,0.000,0.000,0.00
2901,15.00,-21.50,0.00,0.000,0.000,0.00
2902,15.00,-20.50,0.00,0.000,0.000,0.00
2903,15.00,-19.50,0.00,0.000,0.000,0.00
2904,15.00,-18.50,0.00,0.000,0.000,0.00
2905,15.00,-17.50,0.00,0.000,0.000,0.00
2906,15.00,-16.50,0.00,0.000,0.000,0.00
2907,15.00,-15.50,0.00,0.000,0.000,0.00
2908,15.00,-14.50,0.00,0.000,0.000,0.00
2909,15.00,-13.50,0.00,0.000,0.000,0.00
2910,15.00,-12.50,0.00,0.000,0.000,0.00
2911,15.00,-11.50,0.00,0.000,0.000,0.00
2912,15.00,-10.50,0.00,0.000,0.000,0.00
2913,15.00,-9.50,0.00,0.000,0.000,0.00
2914,15.00,-8.50,0.00,0.000,0.000,0.00
2915,15.00,-7.50,0.00,0.000,0.000,0.00
2916,15.00,-6.50,0.00,0.000,0.000,0.00
2917,15.00,-5.50,0.00,0.000,0.000,0.00
2918,15.00,-4.50,0.00,0.000,0.000,0.00
2919,15.00,-3.50,0.00,0.000,0.000,0.00
2920,15.00,-2.50,0.00,0.000,0.000,0.00
2921,15.00,-1.50,0.00,0.000,0.000,0.00
2922,15.00,-0.50,0.00,0.000,0.000,0.00
2923,15.00,0.50,0.00,0.000,0.000,0.00
2924,15.00,1.50,0.00,0.000,0.000,0.00
2925,15.00,2.50,0.00,0.000,0.000,0.00
2926,15.00,3.50,0.00,0.000,0.000,0.00
2927,15.00,4.50,0.00,0.000,0.000,0.00
2928,15.00,5.50,0.00,0.000,0.000,0.00
2929,15.00,6.50,0.00,0.000,0.000,0.00
2930,15.00,7.50,0.00,0.000,0.000,0.00
2931,15.00,8.50,0.00,0.000,0.000,0.00
2932,15.00,9.50,0.00,0.000,0.000,0.00
2933,15.00,10.50,0.00,0.000,0.000,0.00
2934,15.00,11.50,0.00,0.000,0.000,0.00
2935,15.00,12.50,0.00,0.000,0.000,0.00
2936,15.00,13.50,0.00,0.000,0.000,0.00
2937,15.00,14.50,0.00,0.000,0.000,0.00
2938,15.00,15.50,0.00,0.000,0.000,0.00
2939,15.00,16.50,0.00,0.000,0.000,0.00
2940,15.00,17.50,0.00,0.000,0.000,0.00
2941,15.00,18.50,0.00,0.000,0.000,0.00
2942,15.00,19.50,0.00,0.000,0.000,0.00
2943,15.00,20.50,0.00,0.000,0.000,0.00
2944,15.00,21.50,0.00,0.000,0.000,0.00
2945,15.00,22.50,0.00,0.000,0.000,0.00
2946,15.00,23.50,0.00,0.000,0.000,0.00
2947,15.00,24.50,0.00,0.000,0.000,0.00
2948,15.00,25.50,0.00,0.000,0.000,0.00
2949,15.00,26.50,0.00,0.000,0.000,0.00
2950,15.00,27.50,0.00,0.000,0.000,0.00
2951,15.00,28.50,0.00,0.000,0.000,0.00
2952,15.00,29.50,0.00,0.000,0.000,0.00
2953,15.00,30.50,0.00,0.000,0.000,0.00
2954,15.00,31.50,0.00,0.000,0.000,0.00
2955,15.00,32.50,0.00,0.000,0.000,0.00
2956,15.00,33.50,0.00,0.000,0.000,0.00
2957,15.00,34.50,0.00,0.000,0.000,0.00
2958,15.00,35.50,0.00,0.000,0.000,0.00
2959,15.00,36.50,0.00,0.000,0.000,0.00
2960,16.00,-36.50,0.00,0.000,0.000,0.00
2961,16.00,-35.50,0.00,0.000,0.000,0.00
2962,16.00,-34.50,0.00,0.000,0.000,0.00
2963,16.00,-33.50,0.00,0.000,0.000,0.00
2964,16.00,-32.50,0.00,0.000,0.000,0.00
2965,16.00,-31.50,0.00,0.000,0.000,0.00
2966,16.00,-30.50,0.00,0.000,0.000,0.00
2967,16.00,-29.50,0.00,0.000,0.000,0.00
2968,16.00,-28.50,0.00,0.000,0.000,0.00
2969,16.00,-27.50,0.00,0.000,0.000,0.00
2970,16.00,-26.50,0.00,0.000,0.000,0.00
2971,16.00,-25.50,0.00,0.000,0.000,0.00
2972,16.00,-24.50,0.00,0.000,0.000,0.00
