x;y;z;u;v;w;X;Y;Z;Sigma_11;Sigma_22;Sigma_12;Epsilon_11;Epsilon_22;Gamma_12;Strain Energy CCM
69.500;4.000;0.000;-0.013;-0.020;0.000;69.487;3.980;0.000;10.675200;0.000000;2.692800;0.002669;-0.000801;0.001750;0.016602
69.500;5.000;0.000;-0.017;-0.021;0.000;69.483;4.979;0.000;13.344000;0.000000;2.520000;0.003336;-0.001001;0.001638;0.024322
69.500;6.000;0.000;-0.020;-0.022;0.000;69.480;5.978;0.000;16.012800;0.000000;2.308800;0.004003;-0.001201;0.001501;0.033784
69.500;7.000;0.000;-0.024;-0.023;0.000;69.476;6.977;0.000;18.681600;0.000000;2.059200;0.004670;-0.001401;0.001338;0.045003
69.500;8.000;0.000;-0.028;-0.025;0.000;69.472;7.975;0.000;21.350400;0.000000;1.771200;0.005338;-0.001601;0.001151;0.058000
69.500;9.000;0.000;-0.032;-0.026;0.000;69.468;8.974;0.000;24.019200;0.000000;1.444800;0.006005;-0.001801;0.000939;0.072794
69.500;10.000;0.000;-0.036;-0.028;0.000;69.464;9.972;0.000;26.688000;0.000000;1.080000;0.006672;-0.002002;0.000702;0.089410
69.500;11.000;0.000;-0.041;-0.030;0.000;69.459;10.970;0.000;29.356800;0.000000;0.676800;0.007339;-0.002202;0.000440;0.107877
69.500;12.000;0.000;-0.045;-0.033;0.000;69.455;11.967;0.000;32.025600;0.000000;0.235200;0.008006;-0.002402;0.000153;0.128223
70.500;-12.000;0.000;0.037;-0.028;0.000;70.537;-12.028;0.000;-32.486400;0.000000;0.235200;-0.008122;0.002436;0.000153;0.131939
70.500;-11.000;0.000;0.033;-0.026;0.000;70.533;-11.026;0.000;-29.779200;0.000000;0.676800;-0.007445;0.002233;0.000440;0.110999
70.500;-10.000;0.000;0.029;-0.023;0.000;70.529;-10.023;0.000;-27.072000;0.000000;1.080000;-0.006768;0.002030;0.000702;0.091991
70.500;-9.000;0.000;0.026;-0.022;0.000;70.526;-9.022;0.000;-24.364800;0.000000;1.444800;-0.006091;0.001827;0.000939;0.074884
70.500;-8.000;0.000;0.022;-0.020;0.000;70.522;-8.020;0.000;-21.657600;0.000000;1.771200;-0.005414;0.001624;0.001151;0.059651
70.500;-7.000;0.000;0.019;-0.018;0.000;70.519;-7.018;0.000;-18.950400;0.000000;2.059200;-0.004738;0.001421;0.001338;0.046268
70.500;-6.000;0.000;0.016;-0.017;0.000;70.516;-6.017;0.000;-16.243200;0.000000;2.308800;-0.004061;0.001218;0.001501;0.034713
70.500;-5.000;0.000;0.013;-0.016;0.000;70.513;-5.016;0.000;-13.536000;0.000000;2.520000;-0.003384;0.001015;0.001638;0.024967
70.500;-4.000;0.000;0.011;-0.015;0.000;70.511;-4.015;0.000;-10.828800;0.000000;2.692800;-0.002707;0.000812;0.001750;0.017014
70.500;-3.000;0.000;0.008;-0.014;0.000;70.508;-3.014;0.000;-8.121600;0.000000;2.827200;-0.002030;0.000609;0.001838;0.010843
70.500;-2.000;0.000;0.005;-0.014;0.000;70.505;-2.014;0.000;-5.414400;0.000000;2.923200;-0.001354;0.000406;0.001900;0.006442
70.500;-1.000;0.000;0.003;-0.013;0.000;70.503;-1.013;0.000;-2.707200;0.000000;2.980800;-0.000677;0.000203;0.001938;0.003804
70.500;0.000;0.000;0.000;-0.013;0.000;70.500;-0.013;0.000;0.000000;0.000000;3.000000;0.000000;0.000000;0.001950;0.002925
70.500;1.000;0.000;-0.003;-0.013;0.000;70.497;0.987;0.000;2.707200;0.000000;2.980800;0.000677;-0.000203;0.001938;0.003804
70.500;2.000;0.000;-0.005;-0.014;0.000;70.495;1.986;0.000;5.414400;0.000000;2.923200;0.001354;-0.000406;0.001900;0.006442
70.500;3.000;0.000;-0.008;-0.014;0.000;70.492;2.986;0.000;8.121600;0.000000;2.827200;0.002030;-0.000609;0.001838;0.010843
70.500;4.000;0.000;-0.011;-0.015;0.000;70.489;3.985;0.000;10.828800;0.000000;2.692800;0.002707;-0.000812;0.001750;0.017014
70.500;5.000;0.000;-0.013;-0.016;0.000;70.487;4.984;0.000;13.536000;0.000000;2.520000;0.003384;-0.001015;0.001638;0.024967
70.500;6.000;0.000;-0.016;-0.017;0.000;70.484;5.983;0.000;16.243200;0.000000;2.308800;0.004061;-0.001218;0.001501;0.034713
70.500;7.000;0.000;-0.019;-0.018;0.000;70.481;6.982;0.000;18.950400;0.000000;2.059200;0.004738;-0.001421;0.001338;0.046268
70.500;8.000;0.000;-0.022;-0.020;0.000;70.478;7.980;0.000;21.657600;0.000000;1.771200;0.005414;-0.001624;0.001151;0.059651
70.500;9.000;0.000;-0.026;-0.022;0.000;70.474;8.978;0.000;24.364800;0.000000;1.444800;0.006091;-0.001827;0.000939;0.074884
70.500;10.000;0.000;-0.029;-0.023;0.000;70.471;9.977;0.000;27.072000;0.000000;1.080000;0.006768;-0.002030;0.000702;0.091991
70.500;11.000;0.000;-0.033;-0.026;0.000;70.467;10.974;0.000;29.779200;0.000000;0.676800;0.007445;-0.002233;0.000440;0.110999
70.500;12.000;0.000;-0.037;-0.028;0.000;70.463;11.972;0.000;32.486400;0.000000;0.235200;0.008122;-0.002436;0.000153;0.131939
71.500;-12.000;0.000;0.029;-0.024;0.000;71.529;-12.024;0.000;-32.947200;0.000000;0.235200;-0.008237;0.002471;0.000153;0.135708
71.500;-11.000;0.000;0.026;-0.022;0.000;71.526;-11.022;0.000;-30.201600;0.000000;0.676800;-0.007550;0.002265;0.000440;0.114166
71.500;-10.000;0.000;0.023;-0.019;0.000;71.523;-10.019;0.000;-27.456000;0.000000;1.080000;-0.006864;0.002059;0.000702;0.094608
71.500;-9.000;0.000;0.020;-0.017;0.000;71.520;-9.017;0.000;-24.710400;0.000000;1.444800;-0.006178;0.001853;0.000939;0.077004
71.500;-8.000;0.000;0.017;-0.016;0.000;71.517;-8.016;0.000;-21.964800;0.000000;1.771200;-0.005491;0.001647;0.001151;0.061326
71.500;-7.000;0.000;0.014;-0.014;0.000;71.514;-7.014;0.000;-19.219200;0.000000;2.059200;-0.004805;0.001441;0.001338;0.047550
71.500;-6.000;0.000;0.012;-0.013;0.000;71.512;-6.013;0.000;-16.473600;0.000000;2.308800;-0.004118;0.001236;0.001501;0.035655
71.500;-5.000;0.000;0.010;-0.012;0.000;71.510;-5.012;0.000;-13.728000;0.000000;2.520000;-0.003432;0.001030;0.001638;0.025621
71.500;-4.000;0.000;0.008;-0.011;0.000;71.508;-4.011;0.000;-10.982400;0.000000;2.692800;-0.002746;0.000824;0.001750;0.017433
71.500;-3.000;0.000;0.006;-0.010;0.000;71.506;-3.010;0.000;-8.236800;0.000000;2.827200;-0.002059;0.000618;0.001838;0.011078
71.500;-2.000;0.000;0.004;-0.010;0.000;71.504;-2.010;0.000;-5.491200;0.000000;2.923200;-0.001373;0.000412;0.001900;0.006546
71.500;-1.000;0.000;0.002;-0.009;0.000;71.502;-1.009;0.000;-2.745600;0.000000;2.980800;-0.000686;0.000206;0.001938;0.003830
71.500;0.000;0.000;0.000;-0.009;0.000;71.500;-0.009;0.000;0.000000;0.000000;3.000000;0.000000;0.000000;0.001950;0.002925
71.500;1.000;0.000;-0.002;-0.009;0.000;71.498;0.991;0.000;2.745600;0.000000;2.980800;0.000686;-0.000206;0.001938;0.003830
71.500;2.000;0.000;-0.004;-0.010;0.000;71.496;1.990;0.000;5.491200;0.000000;2.923200;0.001373;-0.000412;0.001900;0.006546
71.500;3.000;0.000;-0.006;-0.010;0.000;71.494;2.990;0.000;8.236800;0.000000;2.827200;0.002059;-0.000618;0.001838;0.011078
71.500;4.000;0.000;-0.008;-0.011;0.000;71.492;3.989;0.000;10.982400;0.000000;2.692800;0.002746;-0.000824;0.001750;0.017433
71.500;5.000;0.000;-0.010;-0.012;0.000;71.490;4.988;0.000;13.728000;0.000000;2.520000;0.003432;-0.001030;0.001638;0.025621
71.500;6.000;0.000;-0.012;-0.013;0.000;71.488;5.987;0.000;16.473600;0.000000;2.308800;0.004118;-0.001236;0.001501;0.035655
71.500;7.000;0.000;-0.014;-0.014;0.000;71.486;6.986;0.000;19.219200;0.000000;2.059200;0.004805;-0.001441;0.001338;0.047550
71.500;8.000;0.000;-0.017;-0.016;0.000;71.483;7.984;0.000;21.964800;0.000000;1.771200;0.005491;-0.001647;0.001151;0.061326
71.500;9.000;0.000;-0.020;-0.017;0.000;71.480;8.983;0.000;24.710400;0.000000;1.444800;0.006178;-0.001853;0.000939;0.077004
71.500;10.000;0.000;-0.023;-0.019;0.000;71.477;9.981;0.000;27.456000;0.000000;1.080000;0.006864;-0.002059;0.000702;0.094608
71.500;11.000;0.000;-0.026;-0.022;0.000;71.474;10.978;0.000;30.201600;0.000000;0.676800;0.007550;-0.002265;0.000440;0.114166
71.500;12.000;0.000;-0.029;-0.024;0.000;71.471;11.976;0.000;32.947200;0.000000;0.235200;0.008237;-0.002471;0.000153;0.135708
72.500;-12.000;0.000;0.021;-0.021;0.000;72.521;-12.021;0.000;-33.408000;0.000000;0.235200;-0.008352;0.002506;0.000153;0.139530
72.500;-11.000;0.000;0.018;-0.018;0.000;72.518;-11.018;0.000;-30.624000;0.000000;0.676800;-0.007656;0.002297;0.000440;0.117378
72.500;-10.000;0.000;0.016;-0.016;0.000;72.516;-10.016;0.000;-27.840000;0.000000;1.080000;-0.006960;0.002088;0.000702;0.097262
72.500;-9.000;0.000;0.013;-0.014;0.000;72.513;-9.014;0.000;-25.056000;0.000000;1.444800;-0.006264;0.001879;0.000939;0.079154
72.500;-8.000;0.000;0.011;-0.012;0.000;72.511;-8.012;0.000;-22.272000;0.000000;1.771200;-0.005568;0.001670;0.001151;0.063025
72.500;-7.000;0.000;0.010;-0.011;0.000;72.510;-7.011;0.000;-19.488000;0.000000;2.059200;-0.004872;0.001462;0.001338;0.048851
72.500;-6.000;0.000;0.008;-0.009;0.000;72.508;-6.009;0.000;-16.704000;0.000000;2.308800;-0.004176;0.001253;0.001501;0.036610
72.500;-5.000;0.000;0.006;-0.008;0.000;72.506;-5.008;0.000;-13.920000;0.000000;2.520000;-0.003480;0.001044;0.001638;0.026285
72.500;-4.000;0.000;0.005;-0.007;0.000;72.505;-4.007;0.000;-11.136000;0.000000;2.692800;-0.002784;0.000835;0.001750;0.017858
72.500;-3.000;0.000;0.004;-0.007;0.000;72.504;-3.007;0.000;-8.352000;0.000000;2.827200;-0.002088;0.000626;0.001838;0.011317
72.500;-2.000;0.000;0.002;-0.006;0.000;72.502;-2.006;0.000;-5.568000;0.000000;2.923200;-0.001392;0.000418;0.001900;0.006652
72.500;-1.000;0.000;0.001;-0.006;0.000;72.501;-1.006;0.000;-2.784000;0.000000;2.980800;-0.000696;0.000209;0.001938;0.003857
72.500;0.000;0.000;0.000;-0.006;0.000;72.500;-0.006;0.000;0.000000;0.000000;3.000000;0.000000;0.000000;0.001950;0.002925
72.500;1.000;0.000;-0.001;-0.006;0.000;72.499;0.994;0.000;2.784000;0.000000;2.980800;0.000696;-0.000209;0.001938;0.003857
72.500;2.000;0.000;-0.002;-0.006;0.000;72.498;1.994;0.000;5.568000;0.000000;2.923200;0.001392;-0.000418;0.001900;0.006652
72.500;3.000;0.000;-0.004;-0.007;0.000;72.496;2.993;0.000;8.352000;0.000000;2.827200;0.002088;-0.000626;0.001838;0.011317
72.500;4.000;0.000;-0.005;-0.007;0.000;72.495;3.993;0.000;11.136000;0.000000;2.692800;0.002784;-0.000835;0.001750;0.017858
72.500;5.000;0.000;-0.006;-0.008;0.000;72.494;4.992;0.000;13.920000;0.000000;2.520000;0.003480;-0.001044;0.001638;0.026285
72.500;6.000;0.000;-0.008;-0.009;0.000;72.492;5.991;0.000;16.704000;0.000000;2.308800;0.004176;-0.001253;0.001501;0.036610
72.500;7.000;0.000;-0.010;-0.011;0.000;72.490;6.989;0.000;19.488000;0.000000;2.059200;0.004872;-0.001462;0.001338;0.048851
72.500;8.000;0.000;-0.011;-0.012;0.000;72.489;7.988;0.000;22.272000;0.000000;1.771200;0.005568;-0.001670;0.001151;0.063025
72.500;9.000;0.000;-0.013;-0.014;0.000;72.487;8.986;0.000;25.056000;0.000000;1.444800;0.006264;-0.001879;0.000939;0.079154
72.500;10.000;0.000;-0.016;-0.016;0.000;72.484;9.984;0.000;27.840000;0.000000;1.080000;0.006960;-0.002088;0.000702;0.097262
72.500;11.000;0.000;-0.018;-0.018;0.000;72.482;10.982;0.000;30.624000;0.000000;0.676800;0.007656;-0.002297;0.000440;0.117378
72.500;12.000;0.000;-0.021;-0.021;0.000;72.479;11.979;0.000;33.408000;0.000000;0.235200;0.008352;-0.002506;0.000153;0.139530
73.500;-12.000;0.000;0.012;-0.018;0.000;73.512;-12.018;0.000;-33.868800;0.000000;0.235200;-0.008467;0.002540;0.000153;0.143405
73.500;-11.000;0.000;0.010;-0.016;0.000;73.510;-11.016;0.000;-31.046400;0.000000;0.676800;-0.007762;0.002328;0.000440;0.120634
73.500;-10.000;0.000;0.009;-0.013;0.000;73.509;-10.013;0.000;-28.224000;0.000000;1.080000;-0.007056;0.002117;0.000702;0.099953
73.500;-9.000;0.000;0.007;-0.011;0.000;73.507;-9.011;0.000;-25.401600;0.000000;1.444800;-0.006350;0.001905;0.000939;0.081334
73.500;-8.000;0.000;0.006;-0.010;0.000;73.506;-8.010;0.000;-22.579200;0.000000;1.771200;-0.005645;0.001693;0.001151;0.064747
73.500;-7.000;0.000;0.005;-0.008;0.000;73.505;-7.008;0.000;-19.756800;0.000000;2.059200;-0.004939;0.001482;0.001338;0.050169
73.500;-6.000;0.000;0.004;-0.007;0.000;73.504;-6.007;0.000;-16.934400;0.000000;2.308800;-0.004234;0.001270;0.001501;0.037579
73.500;-5.000;0.000;0.003;-0.006;0.000;73.503;-5.006;0.000;-14.112000;0.000000;2.520000;-0.003528;0.001058;0.001638;0.026957
73.500;-4.000;0.000;0.002;-0.005;0.000;73.502;-4.005;0.000;-11.289600;0.000000;2.692800;-0.002822;0.000847;0.001750;0.018289
73.500;-3.000;0.000;0.002;-0.004;0.000;73.502;-3.004;0.000;-8.467200;0.000000;2.827200;-0.002117;0.000635;0.001838;0.011559
73.500;-2.000;0.000;0.001;-0.003;0.000;73.501;-2.003;0.000;-5.644800;0.000000;2.923200;-0.001411;0.000423;0.001900;0.006760
73.500;-1.000;0.000;0.000;-0.003;0.000;73.500;-1.003;0.000;-2.822400;0.000000;2.980800;-0.000706;0.000212;0.001938;0.003883
73.500;0.000;0.000;0.000;-0.003;0.000;73.500;-0.003;0.000;0.000000;0.000000;3.000000;0.000000;0.000000;0.001950;0.002925
73.500;1.000;0.000;0.000;-0.003;0.000;73.500;0.997;0.000;2.822400;0.000000;2.980800;0.000706;-0.000212;0.001938;0.003883
73.500;2.000;0.000;-0.001;-0.003;0.000;73.499;1.997;0.000;5.644800;0.000000;2.923200;0.001411;-0.000423;0.001900;0.006760
73.500;3.000;0.000;-0.002;-0.004;0.000;73.498;2.996;0.000;8.467200;0.000000;2.827200;0.002117;-0.000635;0.001838;0.011559
73.500;4.000;0.000;-0.002;-0.005;0.000;73.498;3.995;0.000;11.289600;0.000000;2.692800;0.002822;-0.000847;0.001750;0.018289
73.500;5.000;0.000;-0.003;-0.006;0.000;73.497;4.994;0.000;14.112000;0.000000;2.520000;0.003528;-0.001058;0.001638;0.026957
73.500;6.000;0.000;-0.004;-0.007;0.000;73.496;5.993;0.000;16.934400;0.000000;2.308800;0.004234;-0.001270;0.001501;0.037579
73.500;7.000;0.000;-0.005;-0.008;0.000;73.495;6.992;0.000;19.756800;0.000000;2.059200;0.004939;-0.001482;0.001338;0.050169
73.500;8.000;0.000;-0.006;-0.010;0.000;73.494;7.990;0.000;22.579200;0.000000;1.771200;0.005645;-0.001693;0.001151;0.064747
